index,id,street,code_muni,process,stnd_addr_index,dataset,original_street_name,jaro_distance,housenumber
2047,8114630,Rua Nossa Senhora de Fátima,3106200.0,2,1153,street_data,Nossa Senhora de Fátima,,
17845,28832596,Rua São Cosme,3106200.0,2,1154,street_data,São Cosme,,
14780,28443887,Rua S,3106200.0,2,1155,street_data,S,,
141506,83672956,Rua Buenos Aires,3106200.0,2,1156,street_data,Buenos Aires,,
1865,8095254,Rua Muzambinho,3106200.0,2,1157,street_data,Muzambinho,,
2736,9529625,Rua Horta Barbosa,3106200.0,2,1158,street_data,Horta Barbosa,,
0,5060525,Rua Virgílio José Batista,3106200.0,3,1159,street_data,Virgílio de Melo Franco,0.9669944789510008,
381826,159555043,Rua João Luís Bozzi,3550308.0,2,1161,street_data,João Luís Bozzi,,
12908,27691635,Rua Curitiba,3550308.0,2,1162,street_data,Curitiba,,
477894,172958032,Rua Mário Sammarco,3550308.0,2,1163,street_data,Mário Sammarco,,
50091,34874516,Rua Cuevas,3550308.0,2,1164,street_data,Cuevas,,
220264,123656327,Rua Mimi,3550308.0,2,1165,street_data,Mimi,,
329835,153638122,Rua Abel Ramos,3550308.0,2,1166,street_data,Abel Ramos,,
0,22617483,Avenida Cachoeira Paulista,3550308.0,3,1167,street_data,Cachoeira Acará,1.0,
399392,162045707,Rua Waldemar Ortega,3550308.0,2,1168,street_data,Waldemar Ortega,,
346585,155329537,Rua Monsueto Campos de Meneses,3550308.0,2,1169,street_data,Monsueto Campos de Meneses,,
347872,155411646,Rua São Marçal,3550308.0,2,1170,street_data,São Marçal,,
746520,230061771,Rua Mestrinho,3550308.0,2,1171,street_data,Mestrinho,,
745605,229952644,Rua Carioba,3550308.0,2,1172,street_data,Carioba,,
127228,69546695,Rua Franklin do Amaral,3550308.0,2,1173,street_data,Franklin do Amaral,,
331432,153784600,Avenida dos Sertanistas,3550308.0,2,1174,street_data,dos Sertanistas,,
54772,37909866,Rua Paim,3550308.0,2,1175,street_data,Paim,,
7097,19797652,Rua Diana,3550308.0,2,1176,street_data,Diana,,
12068,27467654,Rua Antônio Ramos Rosa,3550308.0,2,1177,street_data,Antônio Ramos Rosa,,
137181,80104763,Rua João Alves Pimenta,3550308.0,2,1178,street_data,João Alves Pimenta,,
707211,223931075,Rua Henrique Hessel,3550308.0,2,1179,street_data,Henrique Hessel,,
136583,79667628,Rua Vieira Martins,3550308.0,2,1180,street_data,Vieira Martins,,
442440,169244214,Rua Berenice,3550308.0,2,1181,street_data,Berenice,,
133644,75899946,Rua Bruno Lincoln Fuchs,3550308.0,2,1182,street_data,Bruno Lincoln Fuchs,,
456843,170363655,Rua Salvo Veloso,3550308.0,2,1183,street_data,Salvo Veloso,,
353651,156250136,Rua Adelaide Braga Negrelli,3550308.0,2,1184,street_data,Adelaide Braga Negrelli,,
1669129,502731879,Travessa Sara dos Santos Azevedo,3550308.0,2,1185,street_data,Sara dos Santos Azevedo,,
248074,129536318,Rua Solemar,3550308.0,2,1186,street_data,Solemar,,
126926,69307022,Rua Baía Grande,3550308.0,2,1187,street_data,Baía Grande,,
381380,159520028,Travessa Atoleiro,3550308.0,2,1190,street_data,Atoleiro,,
0,27333546,Rua Manuel Guedes,3550308.0,3,1191,street_data,Manuel Gomes Mons,0.9571644042232278,
354329,156340175,Rua Ciro Arouca Ramalho,3550308.0,2,1192,street_data,Ciro Arouca Ramalho,,
0,15576398,Rua Cristóvão de Oliveira,3550308.0,3,1194,street_data,Cristóvão Bezerra Dantas,1.0,
487721,174193015,Rua Andréa Sansovino,3550308.0,2,1196,street_data,Andréa Sansovino,,
391252,160763725,Rua Palha Brava,3550308.0,2,1197,street_data,Palha Brava,,
476637,172855874,Travessa Seringais,3550308.0,2,1198,street_data,Seringais,,
0,4328340,Avenida Presidente Castelo Branco,3550308.0,3,1199,street_data,Presidente Horacio Vasquez,1.0,
1123115,316677666,Avenida José Higino Neves,3550308.0,2,1200,street_data,José Higino Neves,,
0,155599759,Rua Pedro Ângelo Cavazoglio,3550308.0,3,1201,street_data,Pedro Ângelo Cavazóglio,1.0,
142042,4649303366.0,Avenida Brigadeiro Luís Antônio,3550308.0,1,1202,points_data,Brigadeiro Luís Antônio,,1212
195771,109828189,Rua Francesco Usper,3550308.0,2,1203,street_data,Francesco Usper,,
0,94326651,Rua Leopoldino de Abreu,3550308.0,3,1204,street_data,Leopoldina De Souza,0.9776942355889724,
673030,221876395,Rua Benedito de Barros,3550308.0,2,1205,street_data,Benedito de Barros,,
13456,27951308,Rua Amador Bueno,3550308.0,2,1206,street_data,Amador Bueno,,
51660,35393469,Rua Saturnino dos Santos,3550308.0,2,1207,street_data,Saturnino dos Santos,,
419137,165630397,Rua Holda Botto Malanconi,3550308.0,2,1208,street_data,Holda Botto Malanconi,,
481160,172943363,Rua Andréas de Silva,3550308.0,2,1209,street_data,Andréas de Silva,,
12959,27747915,Alameda Jauaperi,3550308.0,2,1210,street_data,Jauaperi,,
138215,80671505,Rua Clementine Brenne,3550308.0,2,1211,street_data,Clementine Brenne,,
156075,90952213,Rua José Antônio Fontes,3550308.0,2,1212,street_data,José Antônio Fontes,,
50162,34908199,Rua Comandante Taylor,3550308.0,2,1213,street_data,Comandante Taylor,,
57736,38709140,Rua João Antônio de Oliveira,3550308.0,2,1214,street_data,João Antônio de Oliveira,,
112276,52093123,Rua Tupã,3550308.0,2,1215,street_data,Tupã,,
6079,14715201,Rua Turiassu,3550308.0,2,1217,street_data,Turiassu,,
302651,147603581,Avenida Boturussu,3550308.0,2,1218,street_data,Boturussu,,
168374,95479925,Rua José de Oliveira China,3550308.0,2,1219,street_data,José de Oliveira China,,
0,387190252,Rua Cairuçu,3550308.0,3,1220,street_data,Cairu,0.9523809523809523,
0,105498004,Rua Altanera,3550308.0,3,1221,street_data,Altaneira,0.9851851851851852,
165086,94396191,Rua Independência,3550308.0,2,1222,street_data,Independência,,
0,22617515,Rua Zacarias de Brito,3550308.0,3,1223,street_data,Zacarias Dias Cortes,0.9833006535947713,
871284,256037370,Rua Antônio Palmieri,3550308.0,2,1224,street_data,Antônio Palmieri,,
0,147254230,Avenida Circular,3550308.0,3,1226,street_data,Circular,1.0,
209668,116987305,Rua Ventura Garcia Calderon,3550308.0,2,1227,street_data,Ventura Garcia Calderon,,
442655,169255947,Rua das Pedras,3550308.0,2,1228,street_data,das Pedras,,
7364,22999761,Avenida Brigadeiro Luís Antônio,3550308.0,2,1230,street_data,Brigadeiro Luís Antônio,,
1630717,488352964,Rua Togo,3550308.0,2,1231,street_data,Togo,,
309947,149789914,Rua Clóvis de Sales Santos,3550308.0,2,1232,street_data,Clóvis de Sales Santos,,
641039,211023609,Avenida do Guacá,3550308.0,2,1233,street_data,do Guacá,,
1351,5124165,Rua Doutor Luiz Migliano,3550308.0,2,1234,street_data,Doutor Luiz Migliano,,
1487317,427400793,Rua Gaspar Lourenço,3550308.0,2,1235,street_data,Gaspar Lourenço,,
0,27639629,Rua Almirante Mascarenhas,3550308.0,3,1236,street_data,Almirante Marques Leao,1.0,
0,4874166,Rua Antônio da Costa Barbosa,3550308.0,3,1237,street_data,Antônio de Lemos e Faria,0.9704861111111112,
9081,24184169,Rua São José,3550308.0,2,1238,street_data,São José,,
480595,173059825,Rua Cachoeira Escaramuça,3550308.0,2,1239,street_data,Cachoeira Escaramuça,,
57519,38631692,Rua Doutor Fausto Ferraz,3550308.0,2,1240,street_data,Doutor Fausto Ferraz,,
302190,5916119609.0,Rua Fradique Coutinho,3550308.0,1,1241,points_data,Fradique Coutinho,,554
13095,27796781,Rua Cristóvão Pereira,3550308.0,2,1242,street_data,Cristóvão Pereira,,
0,8579136,Rua Conde de São Joaquim,3550308.0,3,1243,street_data,Conde de Avilez,0.9722222222222222,
761,4727809,Rua Lira Cearense,3550308.0,2,1244,street_data,Lira Cearense,,
1125647,317390418,Rua Michel Jacob Cheid,3550308.0,2,1245,street_data,Michel Jacob Cheid,,
0,8103464,Rua Onze de Agosto,3550308.0,3,1246,street_data,Onze de Junho,0.9556776556776557,
1521456,440963510,Rua Paulo Bourroul,3550308.0,2,1247,street_data,Paulo Bourroul,,
0,4680455419.0,Rua Barão de Itapetininga,3550308.0,3,1248,points_data,Barão de Jaceguai,0.9794351073762839,
0,155504268,Rua São Gonçalo do Piui,3550308.0,3,1249,street_data,São Gonçalo do Piauí,1.0,
0,241955742,Rua Itrapoa,3550308.0,3,1250,street_data,Itrapoá,0.9619047619047619,
0,40838757,Rua César Penna Ramos,3550308.0,3,1251,street_data,César Pena Ramos,0.9980392156862745,
1076377,304795241,Rua Hélio Luiz Nascimento de Magalhães,3550308.0,2,1252,street_data,Hélio Luiz Nascimento de Magalhães,,
362094,157642269,Rua Mário Linhares,3550308.0,2,1253,street_data,Mário Linhares,,
161731,93250728,Rua Davina Coutinho Guimarães,3550308.0,2,1254,street_data,Davina Coutinho Guimarães,,
442614,169250241,Rua Aurélio Brasil Ribeiro,3550308.0,2,1255,street_data,Aurélio Brasil Ribeiro,,
367991,158261217,Rua Padre Orlando Nogueira,3550308.0,2,1256,street_data,Padre Orlando Nogueira,,
1142697,321830181,Rua Afonso Sanches,3550308.0,2,1257,street_data,Afonso Sanches,,
283814,140430799,Rua Coronel Fawcett,3550308.0,2,1258,street_data,Coronel Fawcett,,
323852,152907896,Rua Crisciúma,3550308.0,2,1259,street_data,Crisciúma,,
1458984,413881847,Rua Dom Lourenço Lumini,3550308.0,2,1260,street_data,Dom Lourenço Lumini,,
76531,43529782,Avenida Doutor Sebastião Medeiros,3550308.0,2,1261,street_data,Doutor Sebastião Medeiros,,
54754,37909818,Rua Itaquera,3550308.0,2,1262,street_data,Itaquera,,
16134,28722392,Rua Doutor Diogo de Faria,3550308.0,2,1263,street_data,Doutor Diogo de Faria,,
1464333,415933063,Rua Jacinto Pereira,3550308.0,2,1264,street_data,Jacinto Pereira,,
5991,14522887,Avenida Ibirapuera,3550308.0,2,1265,street_data,Ibirapuera,,
572021,193742210,Rua Santa Inês,3550308.0,2,1266,street_data,Santa Inês,,
674276,221909240,Rua Vulnerária,3550308.0,2,1267,street_data,Vulnerária,,
2277,8579186,Rua São Paulo,3550308.0,2,1269,street_data,São Paulo,,
208793,116688644,Rua José Vilas Boas,3550308.0,2,1270,street_data,José Vilas Boas,,
124565,66408046,Rua Um,3550308.0,2,1271,street_data,Um,,
539964,185143608,Rua Porto Velho,3550308.0,2,1272,street_data,Porto Velho,,
187139,104527019,Rua Rubens Galvão de França,3550308.0,2,1274,street_data,Rubens Galvão de França,,
127526,69693850,Rua Lombroso,3550308.0,2,1275,street_data,Lombroso,,
114159,52532974,Rua Camberra,3550308.0,2,1276,street_data,Camberra,,
124402,66158513,Rua Dinalva Oliveira Teixeira,3550308.0,2,1277,street_data,Dinalva Oliveira Teixeira,,
0,4816026812.0,Rua Professor Pinto Pereira,3550308.0,3,1278,points_data,Professor Aníbal Mascarenhas,1.0,
400055,162144151,Rua José Antônio Valadares,3550308.0,2,1279,street_data,José Antônio Valadares,,
394355,161367073,Rua Pinha do Brejo,3550308.0,2,1280,street_data,Pinha do Brejo,,
0,5287214996.0,Rua Francisco Franco Machado,3550308.0,3,1281,points_data,Francisci Inacio Solano,0.9513995453253765,
304548,148583663,Rua Frei Claude Alberville,3550308.0,2,1282,street_data,Frei Claude Alberville,,
673484,221894575,Rua Manoel Barreiro,3550308.0,2,1283,street_data,Manoel Barreiro,,
125378,67503404,Rua Leonídia Corrêa,3550308.0,2,1284,street_data,Leonídia Corrêa,,
0,27064137,Rua Particular,3550308.0,3,1285,street_data,Particular 18,1.0,
298961,145491230,Avenida General Asdrúbal da Cunha,3550308.0,2,1286,street_data,General Asdrúbal da Cunha,,
323662,152904098,Avenida Ramiz Galvão,3550308.0,2,1287,street_data,Ramiz Galvão,,
0,23442709,Rua Benedito Ferreira da Silva,3550308.0,3,1288,street_data,Benedito Antônio Silvério,0.9678878205128205,
571986,193721305,Rua José Ribeiro,3550308.0,2,1289,street_data,José Ribeiro,,
0,193721234,Avenida Arley Gilberto de Araújo,3550308.0,3,1290,street_data,Arley Gilberto de Araújo,1.0,
444127,169333183,Rua Acaricuara,3550308.0,2,1291,street_data,Acaricuara,,
0,169295889,Avenida Friedrich von Voith,3550308.0,3,1293,street_data,Friedrich Von Voith,1.0,
125184,67285943,Rua Rosalina Lapadula Camargo,3550308.0,2,1294,street_data,Rosalina Lapadula Camargo,,
442706,169256051,Rua Honorato das Neves,3550308.0,2,1295,street_data,Honorato das Neves,,
5757,14048821,Rua Pires do Rio,3550308.0,2,1296,street_data,Pires do Rio,,
155149,90528869,Rua Vitautas Losinskas,3550308.0,2,1297,street_data,Vitautas Losinskas,,
0,27292952,Rua Vieira da Silva,3550308.0,3,1298,street_data,Vieira de Morais,0.9553282828282829,
442307,169241441,Rua Sílvio Bueno Peruche,3550308.0,2,1299,street_data,Sílvio Bueno Peruche,,
1064442,301002886,Rua José Cerino de Carvalho,3550308.0,2,1300,street_data,José Cerino de Carvalho,,
345722,155297413,Rua Surucuás,3550308.0,2,1301,street_data,Surucuás,,
220296,123656363,Rua Vitor Antônio,3550308.0,2,1302,street_data,Vitor Antônio,,
0,27951275,Rua Carlos Gomes,3550308.0,3,1303,street_data,Carlos Gonzalez,0.9833333333333334,
582216,196847225,Rua Leopoldo Machado,3550308.0,2,1304,street_data,Leopoldo Machado,,
547124,186928131,Rua Fagundes Dias,3550308.0,2,1305,street_data,Fagundes Dias,,
248175,129543435,Rua F,3550308.0,2,1306,street_data,F,,
195790,109828216,Rua Carlo Fontana,3550308.0,2,1307,street_data,Carlo Fontana,,
673824,221903125,Avenida Nuno Marques Pereira,3550308.0,2,1308,street_data,Nuno Marques Pereira,,
248174,129543434,Rua Florestal,3550308.0,2,1309,street_data,Florestal,,
348698,155489283,Rua Antônio Velho Tinoco,3550308.0,2,1310,street_data,Antônio Velho Tinoco,,
750020,230409658,Alameda Barros,3550308.0,2,1312,street_data,Barros,,
681475,6951284526.0,Rua Azevedo Soares,3550308.0,1,1313,points_data,Azevedo Soares,,2031
477826,172957902,Avenida Pereira de Faro,3550308.0,2,1314,street_data,Pereira de Faro,,
684545,7040662309.0,Rua Soldado José Vicente de Paula,3550308.0,1,1315,points_data,Soldado José Vicente de Paula,,201
0,59431135,Rua Daniel Mongolo,3550308.0,3,1316,street_data,Daniel Muller,0.9556776556776557,
331421,153783752,Rua Cláudia,3550308.0,2,1317,street_data,Cláudia,,
242462,128955790,Rua Mestras Pias Filippini,3550308.0,2,1318,street_data,Mestras Pias Filippini,,
12819,27666905,Alameda Joaquim Eugênio de Lima,3550308.0,2,1319,street_data,Joaquim Eugênio de Lima,,
475983,172843635,Rua Igarapé Água Azul,3550308.0,2,1320,street_data,Igarapé Água Azul,,
0,116987349,Rua Florinda Mouzo Bermudez,3550308.0,3,1321,street_data,Florinda Mouzo Bermudes,1.0,
673979,221907691,Rua Padre Rodrigues Fernandes,3550308.0,2,1323,street_data,Padre Rodrigues Fernandes,,
125334,67442191,Rua Sete,3550308.0,2,1324,street_data,Sete,,
0,158449072,Rua José Flavio,3550308.0,3,1325,street_data,José Flávio,0.9818181818181818,
358173,156899178,Rua Doutor Monteiro Viana,3550308.0,2,1326,street_data,Doutor Monteiro Viana,,
6595,16805185,Rua Júlio Colaço,3550308.0,2,1327,street_data,Júlio Colaço,,
0,6807938015.0,Rua Maria Antônia,3550308.0,3,1329,points_data,Maria Angelica,0.9655677655677656,
1135395,320067822,Rua Conde de Proença,3550308.0,2,1330,street_data,Conde de Proença,,
0,6360412312.0,Rua Francisco Alves Bezerra,3550308.0,3,1331,points_data,Francisco Peixoto Bezerra,1.0,
44396,32926983,Rua Santa Cruz,3550308.0,2,1332,street_data,Santa Cruz,,
0,40831274,Rua Brigadeiro Arthur Carlos Peralta,3550308.0,3,1333,street_data,Brigadeiro Amílcar Veloso Pederneiras,1.0,
443746,169295854,Rua Henrique Salvatori,3550308.0,2,1334,street_data,Henrique Salvatori,,
0,4273875,Marginal Pinheiros - Expressa,3550308.0,3,1335,street_data,Marginal Direita Rio Tiete,0.9706184301011886,
7370,23007102,Avenida Engenheiro George Corbisier,3550308.0,2,1336,street_data,Engenheiro George Corbisier,,
1695463,516476719,Rua Manuel Figueiredo Landim,3550308.0,2,1337,street_data,Manuel Figueiredo Landim,,
239868,128519864,Rua Tamandaré,3550308.0,2,1338,street_data,Tamandaré,,
0,37355066,Rua Doutor Costa Junior,3550308.0,3,1339,street_data,Doutor Cássio Mota,0.9592982456140351,
12629,27587526,Rua Iraci,3550308.0,2,1340,street_data,Iraci,,
361011,157483117,Rua Chandless,3550308.0,2,1341,street_data,Chandless,,
12838,27667920,Rua Abílio Soares,3550308.0,2,1342,street_data,Abílio Soares,,
477521,172943227,Rua Freitas de Azevedo,3550308.0,2,1343,street_data,Freitas de Azevedo,,
220250,123656299,Rua José Maria Homem de Montes,3550308.0,2,1346,street_data,José Maria Homem de Montes,,
50153,34908190,Rua General Lecor,3550308.0,2,1347,street_data,General Lecor,,
477569,172943329,Rua Manuel da Mota Coutinho,3550308.0,2,1348,street_data,Manuel da Mota Coutinho,,
0,387595265,Rua Luis Veronezi,3550308.0,3,1349,street_data,Luís Veronezi,0.958974358974359,
37347,31814887,Rua Rogério Giorgi,3550308.0,2,1350,street_data,Rogério Giorgi,,
28929,30568666,Rua da Mooca,3550308.0,2,1351,street_data,da Mooca,,
208295,116536830,Avenida Eulália,3550308.0,2,1352,street_data,Eulália,,
444046,169333075,Rua Galdino Bicho,3550308.0,2,1354,street_data,Galdino Bicho,,
344782,155183855,Rua Manoel da Conceição,3550308.0,2,1355,street_data,Manoel da Conceição,,
673457,221893252,Rua Maporé,3550308.0,2,1356,street_data,Maporé,,
0,4592678849.0,Rua Henrique Dias,3550308.0,3,1357,points_data,Henrique Liberti,0.9798076923076924,
663397,219790791,Estrada da Barragem,3550308.0,2,1358,street_data,da Barragem,,
12267,2542365094.0,Rua Agostinho Gomes,3550308.0,1,1359,points_data,Agostinho Gomes,,851
208281,116536813,Rua Azor Silva,3550308.0,2,1360,street_data,Azor Silva,,
0,4553889490.0,Rua Francisco Peres Pagan,3550308.0,3,1361,points_data,Francisco Portilho de Melo,1.0,
0,129543440,Rua Claudio Shell,3550308.0,3,1362,street_data,Claudio Villa Boas,0.954985754985755,
0,7114772087.0,Rua Orindiuva,3550308.0,3,1363,points_data,Orindiúva,0.9703703703703703,
707728,224010473,Rua Doutor Achilles Silveira Guimarães,3550308.0,2,1364,street_data,Doutor Achilles Silveira Guimarães,,
444077,169333120,Rua Osvaldo Cruz,3550308.0,2,1365,street_data,Osvaldo Cruz,,
1577730,468758077,Rua Virajuba,3550308.0,2,1366,street_data,Virajuba,,
0,60178950,Rua Almirante Protógenes Guimarães,3550308.0,3,1367,street_data,Almirante João de Faria Lima,1.0,
248171,129543431,Rua Cristo Redentor,3550308.0,2,1368,street_data,Cristo Redentor,,
709106,224251921,Rua Alessandro Buri,3550308.0,2,1369,street_data,Alessandro Buri,,
58644,38895899,Rua Gipóia,3550308.0,2,1371,street_data,Gipóia,,
0,66796997,Rua Elias Cassimiro dos Santos,3550308.0,3,1372,street_data,Elias Cassimiro Dos Santos,1.0,
674966,221915435,Rua Mandacaru,3550308.0,2,1374,street_data,Mandacaru,,
60249,39147930,Rua Marcos Fernandes,3550308.0,2,1375,street_data,Marcos Fernandes,,
0,42760739,Rua Ângelo Santi,3550308.0,3,1376,street_data,Ângelo Stefanini,0.975,
61728,39887074,Rua Ocapeguara,3550308.0,2,1377,street_data,Ocapeguara,,
379958,159364242,Rua Elizabeth Barbegian Baldinato,3550308.0,2,1379,street_data,Elizabeth Barbegian Baldinato,,
477437,172943058,Rua Planície dos Goitacases,3550308.0,2,1380,street_data,Planície dos Goitacases,,
188090,105301359,Rua Nova Viçosa,3550308.0,2,1381,street_data,Nova Viçosa,,
28792,30503000,Rua Dianópolis,3550308.0,2,1382,street_data,Dianópolis,,
118364,58680266,Rua Henrique Sam Mindlin,3550308.0,2,1383,street_data,Henrique Sam Mindlin,,
112308,52110604,Rua Professor Doutor José Marques da Cruz,3550308.0,2,1384,street_data,Professor Doutor José Marques da Cruz,,
578653,195669560,Rua Jeni Klabin Segall,3550308.0,2,1385,street_data,Jeni Klabin Segall,,
478070,172958313,Rua Abatia,3550308.0,2,1386,street_data,Abatia,,
56572,38387357,Rua Atílio Piffer,3550308.0,2,1387,street_data,Atílio Piffer,,
475767,172843331,Rua Moisés de Corena,3550308.0,2,1388,street_data,Moisés de Corena,,
54933,37918192,Rua Itajaí,3550308.0,2,1389,street_data,Itajaí,,
1377609,387588891,Rua Sonata do Adeus,3550308.0,2,1390,street_data,Sonata do Adeus,,
747321,230159002,Travessa Henry Dale,3550308.0,2,1391,street_data,Henry Dale,,
42330,3809075684.0,Avenida Coronel Sezefredo Fagundes,3550308.0,1,1392,points_data,Coronel Sezefredo Fagundes,,1100
153213,89484396,Rua Maracujá Natal,3550308.0,2,1393,street_data,Maracujá Natal,,
161263,93158524,Rua Luís Pastorino,3550308.0,2,1394,street_data,Luís Pastorino,,
398542,161928031,Rua Manoel Antônio Pinto,3550308.0,2,1395,street_data,Manoel Antônio Pinto,,
340299,154787194,Avenida Academia de São Paulo,3550308.0,2,1396,street_data,Academia de São Paulo,,
7746,23450095,Rua Delfino Facchina,3550308.0,2,1397,street_data,Delfino Facchina,,
443052,169267164,Rua João Amado Coutinho,3550308.0,2,1398,street_data,João Amado Coutinho,,
0,4770195,Rua Antônio Carneiro,3550308.0,3,1399,street_data,Antônio Passy,0.9503205128205129,
7369,23007085,Rua das Grumixamas,3550308.0,2,1400,street_data,das Grumixamas,,
12567,27579091,Rua Doutor Mário Ferraz,3550308.0,2,1401,street_data,Doutor Mário Ferraz,,
11602,27292868,Rua Barão do Triunfo,3550308.0,2,1402,street_data,Barão do Triunfo,,
0,40503200,Rua Luís Gonzaga de Sylos,3550308.0,3,1403,street_data,Luís Gonzaga Freire,1.0,
0,172843384,Rua Edmundo Audran,3550308.0,3,1404,street_data,Edimundo Audran,0.9822222222222223,
112262,52093106,Rua Doutor Caetano Estellita Pernet,3550308.0,2,1405,street_data,Doutor Caetano Estellita Pernet,,
1695663,516517571,Rua José Fialho Vianna,3550308.0,2,1406,street_data,José Fialho Vianna,,
0,27474554,Rua Tenente Negrão,3550308.0,3,1407,street_data,Tenente Gelás,0.9556776556776557,
12838,27667920,Rua Abílio Soares,3550308.0,2,1408,street_data,Abílio Soares,,
6000,14523436,Avenida Vereador José Diniz,3550308.0,2,1409,street_data,Vereador José Diniz,,
709178,224256537,Rua Carlos Christe,3550308.0,2,1410,street_data,Carlos Christe,,
591906,199040887,Avenida Cangaíba,3550308.0,2,1411,street_data,Cangaíba,,
396219,161686131,Rua Gervásio Campos,3550308.0,2,1412,street_data,Gervásio Campos,,
197681,111015522,Rua Giovani Pattoli,3550308.0,2,1413,street_data,Giovani Pattoli,,
348409,155473243,Rua Engenheiro Ferreira,3550308.0,2,1414,street_data,Engenheiro Ferreira,,
319954,152202336,Rua Astorga,3550308.0,2,1415,street_data,Astorga,,
0,4584651,Avenida Engenheiro Luiz Carlos Berrini,3550308.0,3,1416,street_data,Engenheiro Dario Machado De Campos,1.0,
10647,26786466,Avenida Raimundo Pereira de Magalhães,3550308.0,2,1417,street_data,Raimundo Pereira de Magalhães,,
52909,37091252,Rua Major Freire,3550308.0,2,1418,street_data,Major Freire,,
1854719,637940211,Rua Vale da Vinha,3550308.0,2,1420,street_data,Vale da Vinha,,
331179,153753337,Avenida Mário Alves,3550308.0,2,1421,street_data,Mário Alves,,
6665,17450391,Rua Arnaldo Cintra,3550308.0,2,1422,street_data,Arnaldo Cintra,,
138377,80827940,Rua Rouxinol,3550308.0,2,1423,street_data,Rouxinol,,
125030,67121836,Avenida Diretriz,3550308.0,2,1424,street_data,Diretriz,,
56253,38306355,Rua Cachoeira,3550308.0,2,1425,street_data,Cachoeira,,
348783,155504073,Rua São Teodoro,3550308.0,2,1426,street_data,São Teodoro,,
0,71491420,Rua Bartolomeu Corrêa Bueno,3550308.0,3,1427,street_data,Bartolomeu Caetano da Silva,1.0,
478162,172958434,Rua Tibúrcio de Sousa,3550308.0,2,1428,street_data,Tibúrcio de Sousa,,
2127,8307075,Rua Fortunato,3550308.0,2,1431,street_data,Fortunato,,
208827,116688683,Rua Onofre Silveira,3550308.0,2,1432,street_data,Onofre Silveira,,
116979,54664847,Rua Bucuituba,3550308.0,2,1433,street_data,Bucuituba,,
546154,186492998,Rua Armando Martino,3550308.0,2,1434,street_data,Armando Martino,,
68585,41388700,Rua Artur de Oliveira,3550308.0,2,1435,street_data,Artur de Oliveira,,
0,89626216,Rua Suzana,3550308.0,3,1436,street_data,Suzana,1.0,
140549,83054241,Rua João Maurício da Costa Jubim,3550308.0,2,1437,street_data,João Maurício da Costa Jubim,,
442228,169238121,Rua Doutor Paulo Furtado de Oliveira,3550308.0,2,1438,street_data,Doutor Paulo Furtado de Oliveira,,
480532,173059754,Rua Gruta das Princesas,3550308.0,2,1439,street_data,Gruta das Princesas,,
169591,95781807,Rua Rodrigo Júnior,3550308.0,2,1440,street_data,Rodrigo Júnior,,
0,15067636,Rua Bartolomeu do Canto,3550308.0,3,1441,street_data,Bartolomeu Bermejo,1.0,
11547,27238797,Rua Martim Francisco,3550308.0,2,1443,street_data,Martim Francisco,,
381025,159436818,Rua Antônio Garcia Moya,3550308.0,2,1444,street_data,Antônio Garcia Moya,,
444903,169348757,Rua Igaporã,3550308.0,2,1445,street_data,Igaporã,,
1504447,435219195,Rua Arapiuns,3550308.0,2,1446,street_data,Arapiuns,,
0,58681196,Rua Tijuape,3550308.0,3,1447,street_data,Tijuapé,0.9619047619047619,
0,5120307179.0,Rua Antônio Pais,3550308.0,3,1448,points_data,Antônio Ridolfi,0.9566666666666667,
760708,232394774,Avenida Doutor Eduardo Cotching,3550308.0,2,1449,street_data,Doutor Eduardo Cotching,,
0,5018296310.0,Rua Antônio da Silveira,3550308.0,3,1450,points_data,Antônio Vieira,0.961364950838635,
334135,154090661,Rua Dezesseis,3550308.0,2,1451,street_data,Dezesseis,,
297148,144838640,Rua Dezesseis de Dezembro,3550308.0,2,1452,street_data,Dezesseis de Dezembro,,
0,37091262,Rua Maurício de Lacerda,3550308.0,3,1453,street_data,Maurício Araújo Martins,0.9724168280232354,
530977,182958326,Rua Assungui,3550308.0,2,1454,street_data,Assungui,,
332547,153967240,Estrada Dom João Nery,3550308.0,2,1455,street_data,Dom João Nery,,
2277,8579186,Rua São Paulo,3550308.0,2,1456,street_data,São Paulo,,
0,7188298170.0,Rua Engenheiro João Monteiro da Gama,3550308.0,3,1457,points_data,Engenheiro Giuseppe Miglioretti,1.0,
331216,153760809,Rua Antônio Olímpio,3550308.0,2,1458,street_data,Antônio Olímpio,,
641042,211023613,Avenida Zumkeller,3550308.0,2,1459,street_data,Zumkeller,,
44370,32926939,Rua Napoleão de Barros,3550308.0,2,1460,street_data,Napoleão de Barros,,
1380214,387590180,Rua Praia de Amaralina,3550308.0,2,1462,street_data,Praia de Amaralina,,
83862,45792650,Rua Zendavesta,3550308.0,2,1463,street_data,Zendavesta,,
1726253,537566179,Travessa Elizete,3550308.0,2,1464,street_data,Elizete,,
169586,95781800,Rua Domingos Splendorio,3550308.0,2,1465,street_data,Domingos Splendorio,,
239513,128488105,Avenida Ministro Petrônio Portela,3550308.0,2,1466,street_data,Ministro Petrônio Portela,,
0,67027245,Rua Domenico Rinaldelli,3550308.0,3,1467,street_data,Domenico Lauro,0.9746867167919799,
44384,32926970,Rua Afonso Celso,3550308.0,2,1468,street_data,Afonso Celso,,
1186546,334003233,Avenida Luiz Ferreira da Silva,3550308.0,2,1469,street_data,Luiz Ferreira da Silva,,
